,Tg (K),CANON SMILES,Sources
167,375.8393674402881,C=C(C)C(=O)OC,"['https://www.polymerdatabase.com/polymers/polymethylmethacrylate.html', 'https://anl.app.box.com/file/972215335424', '10.1021/ma400686j', '10.1021/ma300291q', '10.1021/ma300644v', '10.1021/ma702714c', '10.1021/ma800237x', '10.1021/ma101217y', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
168,312.0,C=C(C)C(=O)OCCCCCCCCCCCCCCCCCC,['https://www.polymerdatabase.com/polymers/polyoctadecylmethacrylate.html']
169,246.5040747529995,C=C(C)C(=O)OCCCCCCCC,"['https://www.polymerdatabase.com/polymers/polyoctylmethacrylate.html', 'https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
170,314.0,C=C(C)C(=O)OCCc1ccccc1,['https://www.polymerdatabase.com/polymers/polyphenylethylmethacrylate.html']
171,389.63798754198916,C=C(C)C(=O)Oc1ccccc1,"['https://www.polymerdatabase.com/polymers/polyphenylmethacrylate.html', 'https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
172,310.71391859281016,C=C(C)C(=O)OCCC,"['https://www.polymerdatabase.com/polymers/polypropylmethacrylate.html', 'https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
173,364.9999999999999,C=C(C)C(=O)OCCCl,"['https://www.polymerdatabase.com/polymers/poly2-chloroethylmethacrylate.html', 'https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
174,331.4966063174705,C=C(C)C(=O)OC(C)CC,"['https://www.polymerdatabase.com/polymers/Polysec-butyl%20methacrylate.html', 'https://anl.app.box.com/file/972215335424']"
175,403.0,C=C(C)C(=O)OC1CCC(C(C)(C)C)CC1,['https://www.polymerdatabase.com/polymers/Poly4-tert-butylcyclohexyl%20methacrylate.html']
176,383.63184477587237,C=C(C)C(=O)OC(C)(C)C,"['https://www.polymerdatabase.com/polymers/polytert-butylmethacrylate.html', 'https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
177,344.0,C=C(C)C(=O)OCC(F)(F)C(F)F,['https://www.polymerdatabase.com/polymers/Polytetrafluoropropyl%20methacrylate.html']
178,348.0,C=Cc1ccccc1OC,['https://www.polymerdatabase.com/polymers/poly2-methoxystyrene.html']
179,353.7886301325516,C=C(C)c1ccccc1,"['https://www.polymerdatabase.com/polymers/polya-methylstyrene.html', 'https://anl.app.box.com/file/972215335424', '10.1021/ma801465r', '10.1021/acs.macromol.5b02642']"
180,409.0,C=Cc1ccccc1C,"['https://www.polymerdatabase.com/polymers/poly2-methylstyrene.html', 'https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
181,370.99597132356183,C=Cc1cccc(C)c1,"['https://www.polymerdatabase.com/polymers/poly3-methylstyrene.html', 'https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
182,376.988063471511,C=Cc1ccc(C)cc1,"['https://www.polymerdatabase.com/polymers/poly4-methylstyrene.html', 'https://anl.app.box.com/file/972215335424']"
183,367.0879271584108,C=Cc1ccccc1,"['https://www.polymerdatabase.com/polymers/polystyrene.html', 'https://anl.app.box.com/file/972215335424', '10.1021/acs.macromol.5b02326', '10.1021/ma070378i', '10.1021/ma060977%2B', '10.1021/ma801742p', '10.1021/ma060352b', '10.1021/ma8009454', '10.1021/ma061839n', '10.1021/acs.macromol.5b02253', '10.1021/acs.macromol.5b02474', '10.1021/ma0617421', '10.1021/ma052625t', '10.1021/ma061659d', '10.1021/ma071759z', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
184,401.9999999999999,C=Cc1ccc(C(C)(C)C)cc1,"['https://www.polymerdatabase.com/polymers/poly4-tert-butylstyrene.html', 'https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
186,353.0,Brc1ccc(Br)cc1.C=C,['https://www.polymerdatabase.com/polymers/Polyphenylene%20vinylene.html']
187,343.0,c1cc2ccc1CCc1ccc(cc1)CC2,['https://www.polymerdatabase.com/polymers/polyp-xylene.html']
188,358.0,Clc1cc2ccc1CCc1ccc(c(Cl)c1)CC2,['https://www.polymerdatabase.com/polymers/poly2-chloro-p-xylylene.html']
189,483.0,Cc1cccc(C)c1O,['https://www.polymerdatabase.com/polymers/poly26-dimethyl-p-phenyleneoxide.html']
190,497.0,Oc1c(-c2ccccc2)cccc1-c1ccccc1,['https://www.polymerdatabase.com/polymers/poly26-diphenyl-p-phenyleneoxide.html']
191,363.0,Brc1ccc(Br)cc1.Oc1ccccc1,['https://www.polymerdatabase.com/polymers/polyphenyleneoxide.html']
192,363.0,Clc1ccc(Cl)cc1.[Na]S[Na],['https://www.polymerdatabase.com/polymers/poly14-phenylenesulfide.html']
193,223.0,ClCCCl.[Na]S[Na],['https://www.polymerdatabase.com/polymers/polyethylenesulfide.html']
194,228.0,CC(Cl)CCl.[Na]S[Na],['https://www.polymerdatabase.com/polymers/polypropylenesulfide.html']
195,451.5,C=Cc1ccc(O)cc1,['https://www.polymerdatabase.com/polymers/poly4-hydroxystyrene.html']
196,313.5393764724487,C=COC(C)=O,"['https://www.polymerdatabase.com/polymers/polyvinylacetate.html', 'https://anl.app.box.com/file/972215335424', '10.1021/ma4008187', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
198,278.0,C=COC(=O)CCC,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
200,304.99672844291564,C=COC=O,"['https://www.polymerdatabase.com/polymers/polyvinylformate.html', 'https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
201,282.9999999999999,C=COC(=O)CC,"['https://www.polymerdatabase.com/polymers/polyvinylpropionate.html', 'https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
205,301.0,C=CC(C)=O,['https://www.polymerdatabase.com/polymers/polyvinylmethylketone.html']
206,370.0,C=C(C)C(C)=O,['https://www.polymerdatabase.com/polymers/polymethylisopropenylketone.html']
207,323.0,C=CC(=O)c1ccccc1,['https://www.polymerdatabase.com/polymers/polyvinylphenylketone.html']
208,430.3184867049056,C=CN1CCCC1=O,"['https://www.polymerdatabase.com/polymers/polyvinylpyrrolidone.html', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
209,253.0,C=CSCCCC,['https://www.polymerdatabase.com/polymers/polybutylvinylhioether.html']
210,266.0,C=CSCC,['https://www.polymerdatabase.com/polymers/polyethylvinylthioether.html']
211,271.99999999999994,C=CSC,"['https://www.polymerdatabase.com/polymers/polyvinylmethylsulfide.html', 'https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
212,386.0,C=CSc1ccccc1,['https://www.polymerdatabase.com/polymers/polyvinylphenylsulfide.html']
214,194.0,C=COCCCCCCCC,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
215,197.0,C=COCCCCCCCCCC,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
216,203.0,C=CC(=C)C,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
217,207.0,C=COCCCCC,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
218,207.0,C=COCC(CC)CCCC,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
219,208.99999999999994,C=COCCCCCC,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
220,213.0,C=CC(=O)OCCCCCCC,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
221,215.0,C=CC(=O)OCCCCCCCCC,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
222,220.99999999999994,C=COCCCC,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
223,226.0,CC1CS1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
224,228.0,C=CC(=O)OC(C)CCCCCC,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
225,235.0,C=CC(=O)OC(C)CCCCC,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
226,239.0,C=CCCCC(C)C,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
227,251.0,C=COCC(C)C,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
228,253.0,C=COC(C)CC,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
229,253.99999999999991,C=COCC,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
230,257.0,C=CC(=O)OC(CC)CC,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
231,259.0,C=CCCC(C)C,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
232,270.0,C=COC(C)C,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
233,432.0,C=Cc1cccc2ccccc12,['https://anl.app.box.com/file/972215335424']
234,424.0,C=Cc1ccc2ccccc2c1,['https://anl.app.box.com/file/972215335424']
235,315.0,c1ccc(OCC2CO2)cc1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
236,475.0,FC(F)=C(F)c1ccccc1,['https://anl.app.box.com/file/972215335424']
237,433.0,C=Cc1ccccc1CO,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
238,278.0,C=Cc1ccc(COCCCCCC)cc1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
239,279.0,C=Cc1ccc(CCCC)cc1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
240,284.0,C=C(C)C(=O)OCC(CC)CC,['https://anl.app.box.com/file/972215335424']
241,286.0,C=Cc1ccccc1OCCCCCCCC,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
242,293.0,C=C(C)C(=O)OCCOC,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
243,295.0,C=Cc1ccc(COCCC)cc1,['https://anl.app.box.com/file/972215335424']
244,300.0,C=CC(F)(F)F,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
245,304.0,C=COC(=O)CCl,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
246,306.0,C=C(C)C(=O)OCC(C)(C)C,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
247,313.0,C=CCCC1CCCCC1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
248,314.0,C=CC(F)(F)C(F)(F)F,['https://anl.app.box.com/file/972215335424']
249,315.0,C=C(F)C(F)(F)F,['https://anl.app.box.com/file/972215335424']
250,318.0,C=C(C)C(=O)OCCC(C)(C)C,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
251,319.0,C=CC(=O)NCCCC,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
252,319.0,C=COC(=O)C(F)(F)F,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
253,320.0,C=Cc1ccc(OCCCC)cc1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
254,324.0,NCCCCCCCCC(=O)O,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
255,324.0,NCCCCCCCC(=O)O,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
256,425.0,FC(F)=C(F)C(F)(F)F,['https://anl.app.box.com/file/972215335424']
257,330.0,C=C(Cl)C(=O)OCCCC,['https://anl.app.box.com/file/972215335424']
258,330.0,NCCCCCCC(=O)O,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
259,330.0,C=Cc1ccc(OCCC(C)C)cc1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
260,331.0,C=CC(F)(F)C(F)(F)C(F)(F)F,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
261,333.0,C=CCC1CCCC1,['https://anl.app.box.com/file/972215335424']
262,333.0,C=CCc1ccccc1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
263,343.0,C=Cc1ccc(OCCC)cc1,['https://anl.app.box.com/file/972215335424']
264,344.0,C=C(Cl)C(=O)OCCC,['https://anl.app.box.com/file/972215335424']
265,423.0,C=Cn1c2ccccc2c2ccccc21,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
266,347.0,C=C(Cl)C(=O)OC(C)CC,['https://anl.app.box.com/file/972215335424']
267,348.0,C=CCC1CCCCC1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
268,348.0,C=CC1CCCC1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
269,350.0,C=Cc1ccc(COC)cc1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
270,333.72444314209406,C=CO,"['https://anl.app.box.com/file/972215335424', '10.1021/ma0611826', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
271,359.0,C=Cc1ccc(C(C)CC)cc1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
272,359.0,C=Cc1ccc(OCC)cc1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
273,360.0,C=Cc1ccc(C(C)C)cc1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
274,360.0,C=Cc1cc(C(C)(C)C)ccc1C,['https://anl.app.box.com/file/972215335424']
275,362.0,C=Cc1ccc(OC)cc1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
276,363.0,C=C(Cl)C(=O)OC(C)C,['https://anl.app.box.com/file/972215335424']
277,363.0,C=Cc1ccc(OC)cc1C,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
278,366.0,C=C(Cl)C(=O)OCC,['https://anl.app.box.com/file/972215335424']
279,376.0,C=Cc1ccccc1CC,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
280,377.0,C=Cc1cc(C)cc(C)c1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
281,377.0,C=Cc1ccccn1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
282,378.0,C=Cc1ccccc1F,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
283,378.0,C=Cc1c(F)c(F)c(F)c(F)c1F,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
284,384.0,C=Cc1ccc(C)c(C)c1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
285,384.0,C=Cc1cc(C)ccc1F,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
286,385.0,C=Cc1ccc(C)cc1C,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
287,386.0,C=Cc1ccc(C(=O)OC)cc1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
288,387.0,C=Cc1ccc(Cl)c(C)c1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
289,387.0,C=C(Cl)C(=O)OC1CCCCC1,['https://anl.app.box.com/file/972215335424']
290,393.0,C=Cc1cc(Cl)ccc1Cl,['https://anl.app.box.com/file/972215335424']
291,395.0,C=Cc1ccc(Cl)c(F)c1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
292,398.0,C=Cc1cccc(CO)c1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
293,401.0,C=Cc1ccc(Cl)c(Cl)c1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
294,406.0,C=Cc1ccc(Cl)cc1Cl,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
295,411.0,C=Cc1ccc(-c2ccccc2)cc1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
296,413.0,C=Cc1ccc(CO)cc1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
297,414.9999999999999,C=Cc1ccncc1,"['https://anl.app.box.com/file/972215335424', '10.1021/acs.macromol.5b02670', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
298,416.0,C=Cc1cc(C)ccc1C,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
299,418.0,C=Cc1ccc(Cl)cc1C,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
300,190.0,[CH2]CCC[O],"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
301,195.0,[CH2]CC[O],"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
302,203.0,[CH2]CCCCCCC[O],"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
303,204.0,[CH2]CCCCC[O],"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
304,205.0,O=C1CCCCC(=O)OCCCCO1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
305,230.87530360093766,[CH2]C[O],"['https://anl.app.box.com/file/972215335424', '10.1021/ma800327c', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
306,217.0,O=C1CCCCC(=O)OCCCCCCCCCCO1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
307,218.0,[CH2][O],"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
308,228.0,O=C1CCCCCCCC(=O)OCCO1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
309,233.0,O=C1CCCCC(=O)OCCO1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
310,243.0,O=C1CCCCCCCCC(=O)OCCO1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
311,269.0,C=C=CC,['https://anl.app.box.com/file/972215335424']
312,272.0,O=C1CCC(=O)OCCO1,"['https://anl.app.box.com/file/972215335424', 'Prediction of Polymer Properties 3rd edition, Jozef Bicerano ']"
